id,text
1538,Менежер өнөөдөр гэр засах.
1539,Менежер одоохон гэр зээл авах хийлээ.
1540,Хэрэглэгч саяхан гэр зөвлөх.
1541,Менежер гэр идэх.
1542,Хүүхэд саяхан гэр илгээх гэж байна.
1543,Эгч одоохон гэр ирэх.
1544,Ах гэр нээх болно.
1545,Би маргааш гэр очих.
1546,Үйлчлүүлэгч гэр сонгох.
1547,Ах маргааш гэр судлах.
1548,Эгч одоохон гэр татах.
1549,Эгч гэр тоглох.
1550,Тэр гэр турших.
1551,Хэрэглэгч саяхан гэр төлөх.
1552,Хүүхэд гэр унших.
1553,Менежер өнөөдөр гэр устгах.
1554,Менежер өнөөдөр гэр уух.
1555,Би гэр хаах болно.
1556,Найз өнөөдөр гэр хайх.
1557,Менежер саяхан гэр хариулах.
1558,Тэр маргааш гэр худалдаж авах болно.
1559,Үйлчлүүлэгч өнөөдөр гэр худалдах.
1560,Ах гэр хуулбарлах.
1561,Менежер саяхан гэр хэвлэх.
1562,Тэр одоохон гэр шалгах гэж байна.
1563,Би маргааш гэр шилжүүлэх.
1564,Би одоохон гэр явах.
1565,Ах маргааш гэр ярилцах.
1566,Хүүхэд өнөөдөр гэр өгөх.
1567,Ах гэрт очих.
1568,Найз өнөөдөр гүйлгээ авах болно.
1569,Ах одоохон гүйлгээ амрах.
1570,Ах маргааш гүйлгээ асуух.
1571,Менежер одоохон гүйлгээ аялах.
1572,Хүүхэд маргааш гүйлгээ баталгаажуулах.
1573,Ах саяхан гүйлгээ бичих.
1574,Менежер өнөөдөр гүйлгээ бодолхийлэх.
1575,Хэрэглэгч одоохон гүйлгээ валют солих.
1576,Хэрэглэгч өнөөдөр гүйлгээ гүйлгээ хийх хийлээ.
1577,Би маргааш гүйлгээ залгах.
1578,Хүүхэд одоохон гүйлгээ засах.
1579,Үйлчлүүлэгч өнөөдөр гүйлгээ зээл авах болно.
1580,Би өнөөдөр гүйлгээ зөвлөх.
1581,Ах гүйлгээ идэх.
1582,Хэрэглэгч саяхан гүйлгээ илгээх хийлээ.
1583,Найз саяхан гүйлгээ ирэх.
1584,Би одоохон гүйлгээ нээх хийв.
1585,Менежер саяхан гүйлгээ очих.
1586,Хүүхэд саяхан гүйлгээ сонгох.
1587,Найз одоохон гүйлгээ судлах.
1588,Үйлчлүүлэгч гүйлгээ татах.
1589,Менежер гүйлгээ тоглох.
1590,Тэр саяхан гүйлгээ турших.
1591,Тэр саяхан гүйлгээ төлөх.
1592,Эгч гүйлгээ унших.
1593,Хүүхэд өнөөдөр гүйлгээ устгах.
1594,Эгч өнөөдөр гүйлгээ уух.
1595,Найз өнөөдөр гүйлгээ хаах гэсэн юм.
1596,Менежер гүйлгээ хайх.
1597,Менежер өнөөдөр гүйлгээ хариулах.
1598,Эгч саяхан гүйлгээ худалдаж авах болно.
1599,Хэрэглэгч гүйлгээ худалдах.
1600,Ах одоохон гүйлгээ хуулбарлах.
1601,Тэр одоохон гүйлгээ хэвлэх.
1602,Тэр маргааш гүйлгээ шалгах болно.
1603,Тэр одоохон гүйлгээ шилжүүлэх.
1604,Би саяхан гүйлгээ явах.
1605,Тэр одоохон гүйлгээ ярилцах.
1606,Ах одоохон гүйлгээ өгөх.
1607,Эгч өнөөдөр данс авах хийв.
1608,Ах данс амрах.
1609,Ах маргааш данс асуух.
1610,Тэр маргааш данс аялах.
1611,Менежер маргааш данс баталгаажуулах.
1612,Менежер одоохон данс бичих.
1613,Хүүхэд данс бодолхийлэх.
1614,Эгч маргааш данс валют солих.
1615,Менежер өнөөдөр данс гүйлгээ хийх хийв.
1616,Менежер данс залгах.
1617,Менежер маргааш данс засах.
1618,Найз данс зээл авах хийлээ.
1619,Үйлчлүүлэгч маргааш данс зөвлөх.
1620,Би маргааш данс идэх.
1621,Үйлчлүүлэгч маргааш данс илгээх болно.
1622,Хүүхэд данс ирэх.
1623,Найз өнөөдөр данс нээх болно.
1624,Хүүхэд маргааш данс очих.
1625,Үйлчлүүлэгч одоохон данс сонгох.
1626,Ах өнөөдөр данс судлах.
1627,Хүүхэд өнөөдөр данс татах.
1628,Менежер одоохон данс тоглох.
1629,Тэр маргааш данс турших.
1630,Би саяхан данс төлөх.
1631,Эгч данс унших.
1632,Үйлчлүүлэгч саяхан данс устгах.
1633,Менежер өнөөдөр данс уух.
1634,Тэр саяхан данс хаах гэсэн юм.
1635,Эгч өнөөдөр данс хайх.
1636,Найз данс хариулах.
1637,Найз данс худалдаж авах хийлээ.
1638,Би маргааш данс худалдах.
1639,Найз маргааш данс хуулбарлах.
1640,Хэрэглэгч одоохон данс хэвлэх.
1641,Тэр одоохон данс шалгах гэсэн юм.
1642,Би өнөөдөр данс шилжүүлэх.
1643,Хэрэглэгч одоохон данс явах.
1644,Хүүхэд өнөөдөр данс ярилцах.
1645,Хүүхэд саяхан данс өгөх.
1646,Тэр маргааш дансны дугаар авах болно.
1647,Эгч маргааш дансны дугаар амрах.
1648,Ах маргааш дансны дугаар асуух.
1649,Би одоохон дансны дугаар аялах.
1650,Би өнөөдөр дансны дугаар баталгаажуулах.
1651,Найз өнөөдөр дансны дугаар бичих.
1652,Найз өнөөдөр дансны дугаар бодолхийлэх.
1653,Үйлчлүүлэгч одоохон дансны дугаар валют солих.
1654,Тэр дансны дугаар гүйлгээ хийх гэсэн юм.
1655,Хүүхэд өнөөдөр дансны дугаар залгах.
1656,Эгч саяхан дансны дугаар засах.
1657,Би өнөөдөр дансны дугаар зээл авах болно.
1658,Үйлчлүүлэгч маргааш дансны дугаар зөвлөх.
1659,Менежер одоохон дансны дугаар идэх.
1660,Хэрэглэгч одоохон дансны дугаар илгээх болно.
1661,Найз одоохон дансны дугаар ирэх.
1662,Үйлчлүүлэгч саяхан дансны дугаар нээх хийв.
1663,Менежер саяхан дансны дугаар очих.
1664,Ах дансны дугаар сонгох.
1665,Тэр маргааш дансны дугаар судлах.
1666,Тэр саяхан дансны дугаар татах.
1667,Үйлчлүүлэгч маргааш дансны дугаар тоглох.
1668,Ах одоохон дансны дугаар турших.
1669,Ах маргааш дансны дугаар төлөх.
1670,Үйлчлүүлэгч маргааш дансны дугаар унших.
1671,Үйлчлүүлэгч маргааш дансны дугаар устгах.
1672,Үйлчлүүлэгч өнөөдөр дансны дугаар уух.
1673,Эгч саяхан дансны дугаар хаах гэж байна.
1674,Би саяхан дансны дугаар хайх.
1675,Менежер маргааш дансны дугаар хариулах.
1676,Эгч дансны дугаар худалдаж авах хийлээ.
1677,Үйлчлүүлэгч маргааш дансны дугаар худалдах.
1678,Менежер одоохон дансны дугаар хуулбарлах.
1679,Менежер дансны дугаар хэвлэх.
1680,Найз маргааш дансны дугаар шалгах гэж байна.
1681,Тэр одоохон дансны дугаар шилжүүлэх.
1682,Хэрэглэгч саяхан дансны дугаар явах.
1683,Үйлчлүүлэгч өнөөдөр дансны дугаар ярилцах.
1684,Тэр өнөөдөр дансны дугаар өгөх.
1685,Үйлчлүүлэгч дансны нэр авах хийлээ.
1686,Эгч маргааш дансны нэр амрах.
1687,Тэр өнөөдөр дансны нэр асуух.
1688,Хэрэглэгч дансны нэр аялах.
1689,Найз маргааш дансны нэр баталгаажуулах.
1690,Найз маргааш дансны нэр бичих.
1691,Менежер маргааш дансны нэр бодолхийлэх.
1692,Хэрэглэгч маргааш дансны нэр валют солих.
1693,Үйлчлүүлэгч одоохон дансны нэр гүйлгээ хийх гэсэн юм.
1694,Хүүхэд дансны нэр залгах.
1695,Ах одоохон дансны нэр засах.
1696,Найз саяхан дансны нэр зээл авах гэсэн юм.
1697,Менежер саяхан дансны нэр зөвлөх.
1698,Үйлчлүүлэгч одоохон дансны нэр идэх.
1699,Би өнөөдөр дансны нэр илгээх гэж байна.
1700,Найз маргааш дансны нэр ирэх.
1701,Менежер саяхан дансны нэр нээх хийлээ.
1702,Эгч маргааш дансны нэр очих.
1703,Эгч дансны нэр сонгох.
1704,Хүүхэд маргааш дансны нэр судлах.
1705,Эгч маргааш дансны нэр татах.
1706,Би дансны нэр тоглох.
1707,Хүүхэд маргааш дансны нэр турших.
1708,Найз өнөөдөр дансны нэр төлөх.
1709,Эгч одоохон дансны нэр унших.
1710,Ах өнөөдөр дансны нэр устгах.
1711,Менежер одоохон дансны нэр уух.
1712,Менежер одоохон дансны нэр хаах хийлээ.
1713,Менежер дансны нэр хайх.
1714,Би саяхан дансны нэр хариулах.
1715,Найз маргааш дансны нэр худалдаж авах гэсэн юм.
1716,Хэрэглэгч саяхан дансны нэр худалдах.
1717,Найз дансны нэр хуулбарлах.
1718,Би өнөөдөр дансны нэр хэвлэх.
1719,Найз маргааш дансны нэр шалгах болно.
1720,Эгч дансны нэр шилжүүлэх.
1721,Менежер саяхан дансны нэр явах.
1722,Үйлчлүүлэгч өнөөдөр дансны нэр ярилцах.
1723,Ах дансны нэр өгөх.
1724,Үйлчлүүлэгч маргааш дэлгүүр авах хийлээ.
1725,Тэр саяхан дэлгүүр амрах.
1726,Тэр маргааш дэлгүүр асуух.
1727,Менежер өнөөдөр дэлгүүр аялах.
1728,Хэрэглэгч одоохон дэлгүүр баталгаажуулах.
1729,Хэрэглэгч өнөөдөр дэлгүүр бичих.
1730,Эгч одоохон дэлгүүр бодолхийлэх.
1731,Би өнөөдөр дэлгүүр валют солих.
1732,Найз өнөөдөр дэлгүүр гүйлгээ хийх гэж байна.
1733,Би саяхан дэлгүүр залгах.
1734,Тэр өнөөдөр дэлгүүр засах.
1735,Ах маргааш дэлгүүр зээл авах гэсэн юм.
1736,Менежер маргааш дэлгүүр зөвлөх.
1737,Тэр саяхан дэлгүүр идэх.
1738,Би саяхан дэлгүүр илгээх гэсэн юм.
1739,Ах дэлгүүр ирэх.
1740,Би дэлгүүр нээх хийлээ.
1741,Хүүхэд одоохон дэлгүүр очих.
1742,Ах саяхан дэлгүүр сонгох.
1743,Үйлчлүүлэгч одоохон дэлгүүр судлах.
1744,Эгч өнөөдөр дэлгүүр татах.
1745,Би маргааш дэлгүүр тоглох.
1746,Менежер дэлгүүр турших.
1747,Тэр маргааш дэлгүүр төлөх.
1748,Эгч одоохон дэлгүүр унших.
1749,Ах саяхан дэлгүүр устгах.
1750,Ах маргааш дэлгүүр уух.
1751,Ах дэлгүүр хаах хийлээ.
1752,Найз саяхан дэлгүүр хайх.
1753,Найз маргааш дэлгүүр хариулах.
1754,Тэр өнөөдөр дэлгүүр худалдаж авах болно.
1755,Менежер маргааш дэлгүүр худалдах.
1756,Эгч дэлгүүр хуулбарлах.
1757,Тэр одоохон дэлгүүр хэвлэх.
1758,Найз одоохон дэлгүүр шалгах болно.
1759,Найз дэлгүүр шилжүүлэх.
1760,Би дэлгүүр явах.
1761,Ах саяхан дэлгүүр ярилцах.
1762,Хүүхэд өнөөдөр дэлгүүр өгөх.
1763,Ах саяхан загас авах гэсэн юм.
1764,Ах маргааш загас амрах.
1765,Найз одоохон загас асуух.
1766,Үйлчлүүлэгч маргааш загас аялах.
1767,Хүүхэд загас баталгаажуулах.
1768,Ах өнөөдөр загас бичих.
1769,Би маргааш загас бодолхийлэх.
1770,Хэрэглэгч маргааш загас валют солих.
1771,Менежер загас гүйлгээ хийх гэсэн юм.
1772,Би загас залгах.
1773,Эгч өнөөдөр загас засах.
1774,Хэрэглэгч маргааш загас зээл авах хийлээ.
1775,Үйлчлүүлэгч загас зөвлөх.
1776,Хэрэглэгч маргааш загас идэх.
1777,Эгч загас илгээх хийлээ.
1778,Менежер одоохон загас ирэх.
1779,Үйлчлүүлэгч одоохон загас нээх хийлээ.
1780,Менежер өнөөдөр загас очих.
1781,Ах өнөөдөр загас сонгох.
1782,Би өнөөдөр загас судлах.
1783,Ах одоохон загас татах.
1784,Хүүхэд саяхан загас тоглох.
1785,Хүүхэд өнөөдөр загас турших.
1786,Менежер маргааш загас төлөх.
1787,Би өнөөдөр загас унших.
1788,Хүүхэд одоохон загас устгах.
1789,Ах одоохон загас уух.
1790,Хүүхэд загас хаах гэсэн юм.
1791,Үйлчлүүлэгч маргааш загас хайх.
1792,Би саяхан загас хариулах.
1793,Найз маргааш загас худалдаж авах хийв.
1794,Тэр саяхан загас худалдах.
1795,Ах одоохон загас хуулбарлах.
1796,Найз одоохон загас хэвлэх.
1797,Хэрэглэгч одоохон загас шалгах гэж байна.
1798,Тэр саяхан загас шилжүүлэх.
1799,Би загас явах.
1800,Эгч саяхан загас ярилцах.
1801,Хүүхэд одоохон загас өгөх.
1802,Эгч зарлага авах хийлээ.
1803,Хэрэглэгч өнөөдөр зарлага амрах.
1804,Хэрэглэгч маргааш зарлага асуух.
1805,Би саяхан зарлага аялах.
1806,Найз саяхан зарлага баталгаажуулах.
1807,Менежер одоохон зарлага бичих.
1808,Найз зарлага бодолхийлэх.
1809,Хүүхэд одоохон зарлага валют солих.
1810,Хүүхэд зарлага гүйлгээ хийх хийлээ.
1811,Хүүхэд маргааш зарлага залгах.
1812,Ах одоохон зарлага засах.
1813,Би зарлага зээл авах хийлээ.
1814,Менежер зарлага зөвлөх.
1815,Тэр саяхан зарлага идэх.
1816,Би зарлага илгээх хийв.
1817,Үйлчлүүлэгч саяхан зарлага ирэх.
1818,Тэр өнөөдөр зарлага нээх хийлээ.
1819,Хэрэглэгч маргааш зарлага очих.
1820,Би өнөөдөр зарлага сонгох.
1821,Хүүхэд маргааш зарлага судлах.
1822,Тэр саяхан зарлага татах.
1823,Хүүхэд маргааш зарлага тоглох.
1824,Хүүхэд зарлага турших.
1825,Ах өнөөдөр зарлага төлөх.
1826,Би маргааш зарлага унших.
1827,Хэрэглэгч маргааш зарлага устгах.
1828,Тэр саяхан зарлага уух.
1829,Хэрэглэгч зарлага хаах гэсэн юм.
1830,Эгч одоохон зарлага хайх.
1831,Эгч одоохон зарлага хариулах.
1832,Ах маргааш зарлага худалдаж авах хийв.
1833,Найз өнөөдөр зарлага худалдах.
1834,Ах одоохон зарлага хуулбарлах.
1835,Найз одоохон зарлага хэвлэх.
1836,Найз маргааш зарлага шалгах гэсэн юм.
1837,Менежер зарлага шилжүүлэх.
1838,Ах одоохон зарлага явах.
1839,Хүүхэд саяхан зарлага ярилцах.
1840,Тэр өнөөдөр зарлага өгөх.
1841,Хүүхэд зах авах хийв.
1842,Би саяхан зах амрах.
1843,Менежер саяхан зах асуух.
1844,Хүүхэд саяхан зах аялах.
1845,Эгч саяхан зах баталгаажуулах.
1846,Эгч өнөөдөр зах бичих.
1847,Ах одоохон зах бодолхийлэх.
1848,Хэрэглэгч саяхан зах валют солих.
1849,Менежер одоохон зах гүйлгээ хийх хийв.
1850,Найз маргааш зах залгах.
1851,Менежер маргааш зах засах.
1852,Үйлчлүүлэгч одоохон зах зээл авах гэж байна.
1853,Эгч одоохон зах зөвлөх.
1854,Тэр маргааш зах идэх.
1855,Тэр маргааш зах илгээх хийв.
1856,Найз өнөөдөр зах ирэх.
1857,Найз саяхан зах нээх болно.
1858,Хэрэглэгч өнөөдөр зах очих.
1859,Эгч саяхан зах сонгох.
1860,Тэр маргааш зах судлах.
1861,Ах маргааш зах татах.
1862,Тэр одоохон зах тоглох.
1863,Менежер саяхан зах турших.
1864,Үйлчлүүлэгч одоохон зах төлөх.
1865,Би саяхан зах унших.
1866,Ах зах устгах.
1867,Менежер өнөөдөр зах уух.
1868,Би зах хаах гэж байна.
1869,Үйлчлүүлэгч өнөөдөр зах хайх.
1870,Үйлчлүүлэгч маргааш зах хариулах.
1871,Эгч зах худалдаж авах болно.
1872,Найз саяхан зах худалдах.
1873,Би маргааш зах хуулбарлах.
1874,Хүүхэд зах хэвлэх.
1875,Тэр өнөөдөр зах шалгах хийв.
1876,Менежер өнөөдөр зах шилжүүлэх.
1877,Тэр маргааш зах явах.
1878,Би одоохон зах ярилцах.
1879,Менежер одоохон зах өгөх.
1880,Хэрэглэгч саяхан зогсоол авах гэсэн юм.
1881,Би маргааш зогсоол амрах.
1882,Найз саяхан зогсоол асуух.
1883,Хүүхэд өнөөдөр зогсоол аялах.
1884,Хэрэглэгч саяхан зогсоол баталгаажуулах.
1885,Тэр саяхан зогсоол бичих.
1886,Найз өнөөдөр зогсоол бодолхийлэх.
1887,Үйлчлүүлэгч одоохон зогсоол валют солих.
1888,Эгч зогсоол гүйлгээ хийх гэж байна.
1889,Эгч саяхан зогсоол залгах.
1890,Ах одоохон зогсоол засах.
1891,Би одоохон зогсоол зээл авах болно.
1892,Тэр маргааш зогсоол зөвлөх.
1893,Эгч өнөөдөр зогсоол идэх.
1894,Үйлчлүүлэгч зогсоол илгээх болно.
1895,Хүүхэд өнөөдөр зогсоол ирэх.
1896,Би өнөөдөр зогсоол нээх болно.
1897,Би саяхан зогсоол очих.
1898,Үйлчлүүлэгч одоохон зогсоол сонгох.
1899,Тэр маргааш зогсоол судлах.
1900,Ах маргааш зогсоол татах.
1901,Тэр өнөөдөр зогсоол тоглох.
1902,Эгч саяхан зогсоол турших.
1903,Ах саяхан зогсоол төлөх.
1904,Эгч одоохон зогсоол унших.
1905,Тэр саяхан зогсоол устгах.
1906,Менежер зогсоол уух.
1907,Хэрэглэгч өнөөдөр зогсоол хаах гэж байна.
1908,Хэрэглэгч маргааш зогсоол хайх.
1909,Хэрэглэгч маргааш зогсоол хариулах.
1910,Найз саяхан зогсоол худалдаж авах хийв.
1911,Хүүхэд саяхан зогсоол худалдах.
1912,Би зогсоол хуулбарлах.
1913,Хэрэглэгч одоохон зогсоол хэвлэх.
1914,Найз саяхан зогсоол шалгах хийв.
1915,Найз зогсоол шилжүүлэх.
1916,Хэрэглэгч одоохон зогсоол явах.
1917,Ах одоохон зогсоол ярилцах.
1918,Үйлчлүүлэгч саяхан зогсоол өгөх.
1919,Үйлчлүүлэгч зураг авах хийв.
1920,Хэрэглэгч саяхан зураг амрах.
1921,Тэр одоохон зураг асуух.
1922,Хүүхэд зураг аялах.
1923,Үйлчлүүлэгч өнөөдөр зураг баталгаажуулах.
1924,Хэрэглэгч саяхан зураг бичих.
1925,Ах зураг бодолхийлэх.
1926,Эгч саяхан зураг валют солих.
1927,Тэр зураг гүйлгээ хийх гэсэн юм.
1928,Найз өнөөдөр зураг залгах.
1929,Менежер зураг засах.
1930,Найз саяхан зураг зээл авах хийлээ.
1931,Ах өнөөдөр зураг зөвлөх.
1932,Би одоохон зураг идэх.
1933,Хэрэглэгч зураг илгээх гэсэн юм.
1934,Ах зураг ирэх.
1935,Эгч маргааш зураг нээх хийв.
1936,Ах саяхан зураг очих.
1937,Найз маргааш зураг сонгох.
1938,Менежер одоохон зураг судлах.
1939,Хүүхэд одоохон зураг татах.
1940,Менежер маргааш зураг тоглох.
1941,Би одоохон зураг турших.
1942,Ах саяхан зураг төлөх.
1943,Би саяхан зураг унших.
1944,Ах саяхан зураг устгах.
1945,Би зураг уух.
1946,Хэрэглэгч саяхан зураг хаах гэсэн юм.
1947,Үйлчлүүлэгч маргааш зураг хайх.
1948,Ах маргааш зураг хариулах.
1949,Хүүхэд одоохон зураг худалдаж авах хийлээ.
1950,Би одоохон зураг худалдах.
1951,Эгч саяхан зураг хуулбарлах.
1952,Найз өнөөдөр зураг хэвлэх.
1953,Менежер саяхан зураг шалгах болно.
1954,Эгч маргааш зураг шилжүүлэх.
1955,Хэрэглэгч зураг явах.
1956,Тэр саяхан зураг ярилцах.
1957,Эгч зураг өгөх.
1958,Би зээл авах хийв.
1959,Менежер саяхан зээл амрах.
1960,Тэр зээл асуух.
1961,Үйлчлүүлэгч өнөөдөр зээл аялах.
1962,Хэрэглэгч өнөөдөр зээл баталгаажуулах.
1963,Менежер саяхан зээл бичих.
1964,Эгч өнөөдөр зээл бодолхийлэх.
1965,Эгч өнөөдөр зээл валют солих.
1966,Үйлчлүүлэгч өнөөдөр зээл гүйлгээ хийх гэсэн юм.
1967,Эгч саяхан зээл залгах.
1968,Би саяхан зээл засах.
1969,Хүүхэд саяхан зээл зээл авах гэсэн юм.
1970,Үйлчлүүлэгч зээл зөвлөх.
1971,Үйлчлүүлэгч зээл идэх.
1972,Найз саяхан зээл илгээх хийлээ.
1973,Хэрэглэгч маргааш зээл ирэх.
1974,Эгч өнөөдөр зээл нээх гэсэн юм.
1975,Үйлчлүүлэгч саяхан зээл очих.
1976,Ах өнөөдөр зээл сонгох.
1977,Хэрэглэгч одоохон зээл судлах.
1978,Хүүхэд маргааш зээл татах.
1979,Үйлчлүүлэгч саяхан зээл тоглох.
1980,Эгч саяхан зээл турших.
1981,Хэрэглэгч маргааш зээл төлөх.
1982,Менежер өнөөдөр зээл унших.
1983,Би маргааш зээл устгах.
1984,Найз өнөөдөр зээл уух.
1985,Менежер маргааш зээл хаах болно.
1986,Эгч маргааш зээл хайх.
1987,Хүүхэд одоохон зээл хариулах.
1988,Хүүхэд маргааш зээл худалдаж авах болно.
1989,Хүүхэд саяхан зээл худалдах.
1990,Ах өнөөдөр зээл хуулбарлах.
1991,Ах маргааш зээл хэвлэх.
1992,Эгч саяхан зээл шалгах гэж байна.
1993,Үйлчлүүлэгч зээл шилжүүлэх.
1994,Ах зээл явах.
1995,Тэр зээл ярилцах.
1996,Менежер саяхан зээл өгөх.
1997,Найз имэйл авах хийв.
1998,Үйлчлүүлэгч саяхан имэйл амрах.
1999,Тэр одоохон имэйл асуух.
2000,Эгч маргааш имэйл аялах.
2001,Менежер өнөөдөр имэйл баталгаажуулах.
2002,Үйлчлүүлэгч өнөөдөр имэйл бичих.
2003,Хүүхэд саяхан имэйл бодолхийлэх.
2004,Тэр имэйл валют солих.
2005,Менежер маргааш имэйл гүйлгээ хийх хийв.
2006,Би өнөөдөр имэйл залгах.
2007,Эгч саяхан имэйл засах.
2008,Эгч одоохон имэйл зээл авах гэж байна.
2009,Эгч саяхан имэйл зөвлөх.
2010,Эгч одоохон имэйл идэх.
2011,Хэрэглэгч имэйл илгээх гэж байна.
2012,Хүүхэд өнөөдөр имэйл ирэх.
2013,Ах маргааш имэйл нээх болно.
2014,Найз имэйл очих.
2015,Найз саяхан имэйл сонгох.
2016,Хэрэглэгч одоохон имэйл судлах.
2017,Хүүхэд одоохон имэйл татах.
2018,Би имэйл тоглох.
2019,Хэрэглэгч имэйл турших.
2020,Тэр маргааш имэйл төлөх.
2021,Үйлчлүүлэгч саяхан имэйл унших.
2022,Тэр саяхан имэйл устгах.
2023,Эгч одоохон имэйл уух.
2024,Менежер маргааш имэйл хаах хийв.
2025,Ах саяхан имэйл хайх.
2026,Үйлчлүүлэгч одоохон имэйл хариулах.
2027,Найз саяхан имэйл худалдаж авах хийлээ.
2028,Хэрэглэгч маргааш имэйл худалдах.
2029,Хүүхэд одоохон имэйл хуулбарлах.
2030,Би саяхан имэйл хэвлэх.
2031,Эгч одоохон имэйл шалгах гэж байна.
2032,Найз имэйл шилжүүлэх.
2033,Тэр маргааш имэйл явах.
2034,Найз өнөөдөр имэйл ярилцах.
2035,Эгч өнөөдөр имэйл өгөх.
2036,Хэрэглэгч саяхан интернэт банк авах гэсэн юм.
2037,Найз одоохон интернэт банк амрах.
2038,Хэрэглэгч интернэт банк асуух.
2039,Хүүхэд одоохон интернэт банк аялах.
2040,Хүүхэд өнөөдөр интернэт банк баталгаажуулах.
2041,Эгч одоохон интернэт банк бичих.
2042,Би өнөөдөр интернэт банк бодолхийлэх.
2043,Би өнөөдөр интернэт банк валют солих.
2044,Эгч өнөөдөр интернэт банк гүйлгээ хийх хийв.
2045,Би саяхан интернэт банк залгах.
2046,Эгч интернэт банк засах.
2047,Эгч маргааш интернэт банк зээл авах гэж байна.
2048,Тэр одоохон интернэт банк зөвлөх.
2049,Би маргааш интернэт банк идэх.
2050,Ах өнөөдөр интернэт банк илгээх хийлээ.
2051,Хүүхэд одоохон интернэт банк ирэх.
2052,Эгч өнөөдөр интернэт банк нээх хийлээ.
2053,Эгч саяхан интернэт банк очих.
2054,Эгч саяхан интернэт банк сонгох.
2055,Тэр маргааш интернэт банк судлах.
2056,Эгч маргааш интернэт банк татах.
2057,Хүүхэд саяхан интернэт банк тоглох.
2058,Ах өнөөдөр интернэт банк турших.
2059,Менежер одоохон интернэт банк төлөх.
2060,Эгч интернэт банк унших.
2061,Би өнөөдөр интернэт банк устгах.
2062,Тэр саяхан интернэт банк уух.
2063,Менежер өнөөдөр интернэт банк хаах хийв.
2064,Ах өнөөдөр интернэт банк хайх.
2065,Хүүхэд саяхан интернэт банк хариулах.
2066,Би саяхан интернэт банк худалдаж авах хийв.
2067,Ах интернэт банк худалдах.
2068,Хүүхэд өнөөдөр интернэт банк хуулбарлах.
2069,Тэр интернэт банк хэвлэх.
2070,Менежер саяхан интернэт банк шалгах хийлээ.
2071,Хэрэглэгч интернэт банк шилжүүлэх.
2072,Тэр одоохон интернэт банк явах.
2073,Найз одоохон интернэт банк ярилцах.
2074,Менежер маргааш интернэт банк өгөх.
2075,Ах одоохон карт авах гэж байна.
2076,Үйлчлүүлэгч одоохон карт амрах.
2077,Найз карт асуух.
2078,Үйлчлүүлэгч саяхан карт аялах.
2079,Тэр одоохон карт баталгаажуулах.
2080,Үйлчлүүлэгч өнөөдөр карт бичих.
2081,Би карт бодолхийлэх.
2082,Тэр карт валют солих.
2083,Тэр карт гүйлгээ хийх хийлээ.
2084,Найз маргааш карт залгах.
2085,Менежер маргааш карт засах.
2086,Ах өнөөдөр карт зээл авах хийлээ.
2087,Үйлчлүүлэгч маргааш карт зөвлөх.
2088,Тэр одоохон карт идэх.
2089,Хэрэглэгч саяхан карт илгээх болно.
2090,Менежер өнөөдөр карт ирэх.
2091,Менежер саяхан карт нээх хийв.
2092,Хүүхэд өнөөдөр карт очих.
2093,Хэрэглэгч саяхан карт сонгох.
2094,Тэр одоохон карт судлах.
2095,Үйлчлүүлэгч маргааш карт татах.
2096,Хэрэглэгч одоохон карт тоглох.
2097,Эгч карт турших.
2098,Найз одоохон карт төлөх.
2099,Эгч карт уншигч авах гэж байна.
2100,Тэр одоохон карт уншигч амрах.
2101,Хэрэглэгч саяхан карт уншигч асуух.
2102,Би өнөөдөр карт уншигч аялах.
2103,Менежер карт уншигч баталгаажуулах.
2104,Ах өнөөдөр карт уншигч бичих.
2105,Хүүхэд саяхан карт уншигч бодолхийлэх.
2106,Менежер карт уншигч валют солих.
2107,Ах маргааш карт уншигч гүйлгээ хийх гэж байна.
2108,Хэрэглэгч карт уншигч залгах.
2109,Би одоохон карт уншигч засах.
2110,Менежер саяхан карт уншигч зээл авах хийв.
2111,Үйлчлүүлэгч саяхан карт уншигч зөвлөх.
2112,Би өнөөдөр карт уншигч идэх.
2113,Хүүхэд одоохон карт уншигч илгээх гэсэн юм.
2114,Найз саяхан карт уншигч ирэх.
2115,Үйлчлүүлэгч өнөөдөр карт уншигч нээх гэсэн юм.
2116,Тэр саяхан карт уншигч очих.
2117,Найз саяхан карт уншигч сонгох.
2118,Эгч карт уншигч судлах.
2119,Хэрэглэгч өнөөдөр карт уншигч татах.
2120,Би өнөөдөр карт уншигч тоглох.
2121,Ах маргааш карт уншигч турших.
2122,Менежер маргааш карт уншигч төлөх.
2123,Менежер одоохон карт уншигч унших.
2124,Найз саяхан карт уншигч устгах.
2125,Би карт уншигч уух.
2126,Ах саяхан карт уншигч хаах болно.
2127,Тэр саяхан карт уншигч хайх.
2128,Хэрэглэгч маргааш карт уншигч хариулах.
2129,Үйлчлүүлэгч өнөөдөр карт уншигч худалдаж авах хийв.
2130,Найз одоохон карт уншигч худалдах.
2131,Менежер саяхан карт уншигч хуулбарлах.
2132,Би маргааш карт уншигч хэвлэх.
2133,Эгч одоохон карт уншигч шалгах хийв.
2134,Ах саяхан карт уншигч шилжүүлэх.
2135,Ах саяхан карт уншигч явах.
2136,Үйлчлүүлэгч маргааш карт уншигч ярилцах.
2137,Ах саяхан карт уншигч өгөх.
2138,Үйлчлүүлэгч саяхан карт унших.
